date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,shortwave_radiation_sum,precipitation_sum,WeatherSimple
2022-03-09,17.431973,31.676365,24.516804,18.955500000000015,36.61399999999999,26.037349999999947,0.0,0
2022-03-10,17.431973,31.676365,24.516804,19.833500000000033,37.07149999999997,25.976699999999955,0.0,0
2022-03-11,17.807472,31.812376,24.595743,19.562999999999995,36.37849999999997,25.624649999999978,0.14850000000000002,0
2022-03-12,17.2733,31.901768,24.595743,18.78849999999998,35.38899999999999,25.894599999999965,0.0,0
2022-03-13,17.2733,31.901768,24.595743,18.49549999999998,35.10899999999998,26.076799999999963,0.0,0
2022-03-14,17.25723,31.928875,24.625238,18.436499999999977,34.83549999999996,26.23499999999995,0.0,0
2022-03-15,17.57487,31.928875,24.87987,18.229999999999983,34.956,26.107749999999967,0.015,0
2022-03-16,17.65744,32.095844,24.769863,17.84849999999998,34.56749999999999,26.162599999999966,0.10949999999999999,0
2022-03-17,17.65744,32.095844,24.769863,17.508999999999975,34.66249999999998,26.162699999999973,0.10949999999999999,0
2022-03-18,17.758993,32.334297,24.909561,17.5205,35.85650000000004,26.22239999999999,0.144,0
2022-03-19,17.71317,33.286655,25.531637,18.075000000000024,36.28400000000011,26.273650000000035,0.10949999999999999,0
2022-03-20,17.71317,33.286655,25.531637,17.75250000000002,35.45350000000009,26.51000000000002,0.10949999999999999,0
2022-03-21,19.024982,33.31557,25.8404,17.876500000000025,33.85600000000003,26.202549999999952,0.25200000000000006,0
2022-03-22,18.990435,33.5822,26.135649,18.038500000000035,35.59300000000002,26.55434999999999,0.08049999999999999,0
2022-03-23,18.990435,33.5822,26.135649,18.065500000000032,35.91800000000001,26.551799999999993,0.04299999999999999,0
2022-03-24,19.103655,33.5822,26.135649,18.641000000000023,37.69099999999996,26.632249999999996,0.027999999999999997,0
2022-03-25,19.378414,34.036003,26.518644,19.143500000000014,39.01299999999998,25.775100000000002,0.0005,0
2022-03-26,19.327065,34.102898,26.633495,18.910499999999992,39.03849999999998,25.938200000000023,0.0,0
2022-03-27,19.327065,34.102898,26.633495,18.451999999999984,38.57799999999995,25.973750000000024,0.0,0
2022-03-28,19.590025,34.151188,26.633495,18.936999999999994,39.171500000000016,24.863900000000054,0.0,0
2022-03-29,19.861727,34.151188,26.993597,18.439499999999985,39.11499999999998,25.164249999999985,0.0,0
2022-03-30,19.861727,34.151188,26.993597,18.216999999999988,38.96849999999999,25.182099999999977,0.0,0
2022-03-31,20.75136,34.28172,27.400948,18.341499999999964,38.01450000000005,23.507749999999998,0.0030000000000000005,0
2022-04-01,20.664213,34.28172,27.32265,18.19449999999998,38.21450000000005,24.281549999999985,0.0005,0
2022-04-02,20.664213,34.28172,27.32265,18.434999999999977,38.557000000000045,24.28289999999999,0.0005,0
2022-04-03,20.805544,34.142582,27.280005,19.174499999999963,39.141000000000076,23.02554999999997,0.005,0
2022-04-04,20.851587,33.962112,27.280005,18.741999999999983,38.34700000000008,23.577449999999967,0.005,0
2022-04-05,20.806124,34.093967,27.280005,18.792499999999976,38.75650000000006,23.353649999999963,0.006499999999999999,0
2022-04-06,20.806124,34.093967,27.280005,18.790999999999976,38.41550000000005,23.42269999999996,0.013500000000000002,0
2022-04-07,20.214426,34.093967,27.25069,18.147499999999965,37.03050000000002,24.948249999999963,0.0015000000000000002,0
2022-04-08,20.284899,33.66094,26.749289,17.448999999999973,34.797500000000035,23.479549999999985,0.021499999999999995,0
2022-04-09,20.284899,33.66094,26.749289,17.377499999999976,34.88350000000003,23.47614999999999,0.018999999999999996,0
2022-04-10,20.297855,33.59337,26.177708,17.355500000000006,36.38900000000004,23.900699999999983,0.5499999999999998,0
2022-04-11,20.279697,33.673847,26.26378,17.231500000000008,36.14150000000001,23.96214999999998,0.024999999999999994,0
2022-04-12,20.500784,33.23822,26.388733,16.732500000000027,33.77350000000004,23.119449999999997,0.036500000000000005,0
2022-04-13,20.500784,33.23822,26.388733,16.73000000000003,33.51500000000005,23.077800000000007,0.0335,0
2022-04-14,20.447521,31.865574,25.127634,15.502500000000008,33.349000000000004,22.18830000000001,3.743999999999998,1
2022-04-15,19.948027,31.865574,25.127634,15.22600000000001,33.01700000000001,23.541800000000002,1.3809999999999991,0
2022-04-16,19.948027,31.865574,25.127634,14.741500000000013,32.414000000000016,23.5838,1.0595,0
2022-04-17,20.467653,32.730606,26.035448,14.563500000000003,31.213500000000014,23.6222,0.4839999999999998,0
2022-04-18,20.887314,32.730606,26.035448,14.632000000000007,31.476999999999975,23.780549999999995,1.0294999999999985,0
2022-04-19,20.887314,32.730606,26.035448,13.97749999999999,29.82849999999998,23.804249999999993,0.9629999999999989,0
2022-04-20,20.887314,32.24847,25.741888,14.530999999999995,31.177999999999997,22.916700000000006,1.8955000000000017,0
2022-04-21,20.887314,31.911171,25.741888,14.110999999999992,31.0935,22.469150000000013,1.588000000000001,1
2022-04-22,20.890026,31.911171,25.741888,14.076499999999985,31.66650000000002,22.458250000000017,1.5185,1
2022-04-23,20.890026,31.911171,25.741888,13.748499999999988,28.69299999999998,22.41205000000002,1.4285000000000003,2
2022-04-24,21.028116,31.832188,25.655981,13.964499999999996,28.826999999999998,21.916400000000024,1.7010000000000018,2
2022-04-25,21.028116,32.33019,26.074358,13.355999999999996,27.50349999999997,23.327050000000003,0.6089999999999995,0
2022-04-26,21.028116,32.33019,26.074358,13.142999999999995,27.291999999999966,23.431300000000007,0.4999999999999997,0
2022-04-27,21.028116,32.33019,26.114277,12.761500000000002,27.38699999999996,23.416050000000006,0.39050000000000007,0
2022-04-28,21.028116,32.33019,26.144136,12.890500000000005,27.71099999999996,23.409650000000003,0.3885,0
2022-04-29,21.028116,32.33019,26.144136,13.133500000000009,27.908999999999956,23.373250000000006,0.35000000000000014,0
2022-04-30,20.98892,32.244965,26.158175,12.612999999999998,27.68449999999996,22.29985000000001,0.4600000000000001,1
2022-05-01,20.98892,32.244965,26.15103,12.749999999999998,27.735499999999956,22.269000000000016,0.46300000000000013,1
2022-05-02,21.205706,32.244965,26.358778,14.302000000000026,28.746499999999966,22.165750000000013,0.4180000000000001,1
2022-05-03,21.205706,32.244965,26.358778,14.453500000000027,28.70099999999997,22.17530000000001,0.5060000000000001,1
2022-05-04,21.199944,32.232796,26.39227,14.434000000000019,28.732499999999963,22.197200000000013,0.43050000000000027,1
2022-05-05,21.09958,32.612915,26.764185,14.184500000000014,28.878999999999937,23.411550000000016,0.06000000000000002,0
2022-05-06,21.09958,32.612915,26.764185,14.551000000000005,29.211499999999948,23.452450000000013,0.06000000000000002,0
2022-05-07,21.272354,31.876678,26.385864,15.131499999999996,29.55849999999999,21.627900000000007,0.5745000000000002,1
2022-05-08,21.307663,31.876678,26.237202,14.67699999999998,29.099499999999985,21.33895000000002,1.6084999999999994,1
2022-05-09,21.192547,31.876678,26.222397,14.416999999999987,29.469999999999995,21.440200000000026,0.7974999999999995,1
2022-05-10,21.192547,31.876678,26.222397,14.076999999999988,29.097499999999997,21.588900000000027,0.8379999999999996,1
2022-05-11,21.192547,31.82784,26.09991,13.783999999999983,28.77449999999999,21.27615000000002,1.0714999999999997,1
2022-05-12,21.098867,30.81145,25.320953,14.447499999999996,30.07799999999996,21.38439999999998,4.7780000000000005,1
2022-05-13,21.098867,30.81145,25.320953,14.663499999999994,30.381499999999956,21.47684999999998,4.526500000000001,1
2022-05-14,20.853071,30.81145,25.346123,16.5915,33.44349999999993,21.84704999999997,3.226500000000003,2
2022-05-15,20.853071,29.384691,24.170143,13.912499999999996,30.093999999999973,20.22665,9.033999999999997,2
2022-05-16,20.853071,29.384691,24.170143,13.9675,30.461499999999972,20.26635,9.738,2
2022-05-17,20.818506,29.734632,24.48506,14.241999999999992,29.99399999999998,20.447799999999972,4.852999999999996,2
2022-05-18,20.818506,29.734632,24.620079,14.723999999999995,30.133499999999977,20.41169999999997,3.6099999999999968,2
2022-05-19,20.7973,29.104164,24.091543,15.579500000000012,34.0205,19.898949999999996,8.160499999999999,2
2022-05-20,20.7973,29.104164,24.091543,16.259000000000018,35.50700000000003,19.898949999999996,8.177499999999998,2
2022-05-21,20.626072,29.113462,24.057587,16.393500000000028,35.76250000000004,20.08325,7.6099999999999985,2
2022-05-22,20.635235,29.154337,24.369646,15.961000000000015,34.718999999999966,21.179049999999982,5.301000000000003,2
2022-05-23,20.635235,29.154337,24.369646,16.052500000000023,34.96699999999996,21.175349999999984,4.980500000000003,2
2022-05-24,20.635235,29.51019,24.454428,16.633000000000024,35.93050000000001,20.750149999999984,3.5115000000000016,2
2022-05-25,20.613699,29.254192,24.305326,17.303500000000028,36.62400000000002,21.049649999999982,5.227500000000007,1
2022-05-26,20.613699,29.254192,24.305326,17.11400000000003,36.3415,21.04724999999998,5.126500000000005,1
2022-05-27,20.408934,29.526001,24.303158,16.898500000000023,37.32750000000001,21.275949999999998,4.411000000000004,2
2022-05-28,20.408934,30.043205,24.326334,16.73700000000002,37.241500000000016,20.485400000000023,7.589000000000002,2
2022-05-29,20.446726,30.043205,24.559748,16.149500000000007,35.687999999999995,21.625500000000006,3.6135000000000024,2
2022-05-30,20.446726,30.043205,24.559748,16.184000000000008,35.68799999999998,21.7132,3.6705000000000023,2
2022-05-31,20.389755,30.292532,24.6913,15.612500000000006,35.55200000000001,21.57650000000002,3.715000000000003,2
2022-06-01,20.360344,30.057505,24.400816,15.650500000000006,34.053000000000004,21.069100000000002,8.4365,2
2022-06-02,20.360344,30.057505,24.400816,15.252500000000014,33.514500000000005,21.05085,7.927,2
2022-06-03,20.360344,28.020708,23.476616,16.496000000000006,36.8335,17.771199999999997,8.420999999999992,2
2022-06-04,20.265217,27.66837,23.45031,18.309499999999982,38.23349999999999,17.2177,4.910999999999994,2
2022-06-05,20.17209,27.66837,23.45031,18.40799999999998,36.496,17.413549999999994,5.213999999999993,2
2022-06-06,20.17209,27.66837,23.45031,18.87649999999998,37.19200000000005,17.516899999999993,5.337499999999992,2
2022-06-07,20.096119,28.142939,23.599045,18.949499999999972,37.42600000000006,19.31475,6.033999999999993,2
2022-06-08,19.933449,28.129438,23.633373,20.725999999999996,39.40500000000005,20.07024999999999,3.247,1
2022-06-09,19.933449,28.129438,23.633373,22.446999999999992,42.54750000000001,19.90909999999999,2.8540000000000005,1
2022-06-10,19.933449,28.129438,23.55212,23.89899999999999,44.750499999999995,19.87879999999999,1.7640000000000007,1
2022-06-11,19.988514,27.567,23.326366,27.16099999999996,52.44950000000003,17.709799999999984,2.8420000000000014,1
2022-06-12,19.988514,27.567,23.326366,27.779999999999955,54.09600000000004,17.72644999999998,2.8145000000000016,1
2022-06-13,19.956553,26.955544,22.878077,27.264499999999977,56.59350000000001,16.595149999999993,4.659500000000007,2
2022-06-14,19.93618,26.955544,22.878077,27.315999999999978,54.23100000000002,17.08305,4.293000000000003,1
2022-06-15,19.887224,27.240658,23.125332,27.70099999999996,55.09550000000003,18.566199999999995,3.073000000000001,1
2022-06-16,19.887224,27.240658,23.125332,27.801499999999965,55.435500000000026,18.572649999999992,3.029500000000001,1
2022-06-17,19.887224,27.43318,23.268196,28.438999999999947,54.250000000000064,18.903450000000003,2.1495000000000037,1
2022-06-18,19.801722,27.494255,23.37118,27.24049999999996,51.24550000000002,19.044499999999985,3.4079999999999995,1
2022-06-19,19.801722,27.494255,23.37118,26.726999999999958,49.998500000000014,18.99889999999998,3.445,1
2022-06-20,19.801722,28.634102,23.658937,25.016000000000005,48.205999999999946,19.35664999999998,2.0535000000000023,1
2022-06-21,19.801722,28.820011,23.674683,22.490000000000023,45.48699999999995,19.153399999999973,4.2105,1
2022-06-22,19.801722,28.820011,23.674683,20.907000000000018,43.47900000000001,19.008199999999977,4.4559999999999995,1
2022-06-23,19.801722,28.859581,23.674683,19.09800000000001,40.81450000000005,19.244749999999982,5.481999999999997,1
2022-06-24,19.801722,28.859581,23.743717,18.438000000000024,40.00900000000007,19.37044999999998,5.582499999999999,1
2022-06-25,19.801722,28.71299,23.688795,17.177000000000014,35.85050000000002,18.77709999999997,3.9295000000000018,2
2022-06-26,19.801722,28.71299,23.688795,15.309500000000009,31.521499999999996,18.766149999999968,4.567000000000004,2
2022-06-27,19.75484,27.761814,23.688795,17.32799999999999,37.012999999999984,18.526000000000007,3.9330000000000003,2
2022-06-28,19.757042,28.459106,23.759155,13.961500000000001,31.233500000000003,19.459400000000002,3.791500000000002,2
2022-06-29,19.757042,28.459106,23.759155,13.791500000000003,31.178500000000007,19.514400000000002,3.837000000000002,2
2022-06-30,20.056707,28.581066,23.784136,13.965500000000002,31.705999999999985,18.876850000000005,4.684499999999994,2
2022-07-01,20.056707,28.608953,23.784136,14.241999999999997,32.28949999999998,18.7731,4.012999999999995,2
2022-07-02,20.056707,28.608953,23.784136,14.244999999999996,32.367999999999974,18.741399999999995,3.6664999999999965,2
2022-07-03,19.92112,28.542116,23.443264,14.820500000000015,30.902500000000035,18.517699999999987,4.878999999999996,2
2022-07-04,19.92112,28.38824,23.443264,14.719000000000008,31.31750000000004,18.812349999999984,4.830499999999996,2
2022-07-05,19.869873,28.38824,23.37986,14.924000000000014,31.28400000000006,18.83764999999999,4.906999999999999,2
2022-07-06,19.869873,28.38824,23.37986,14.779500000000015,29.68100000000005,19.022699999999997,5.178,2
2022-07-07,19.849287,27.518448,22.803043,22.382,49.17249999999996,18.215249999999994,6.39,1
2022-07-08,19.82494,27.518448,22.803043,22.41,49.170499999999954,18.231999999999992,6.307499999999999,1
2022-07-09,19.82494,27.518448,22.803043,22.324000000000005,49.10999999999996,18.21784999999999,6.3074999999999966,1
2022-07-10,19.795925,26.635683,22.287487,25.99550000000002,51.0265,14.375049999999995,4.760499999999998,1
2022-07-11,19.795925,26.719503,22.287487,26.856500000000015,54.060499999999955,14.440499999999991,5.072499999999997,1
2022-07-12,19.795925,26.719503,22.287487,27.01150000000001,54.62449999999998,14.455499999999988,4.982999999999997,1
2022-07-13,19.795925,26.719503,22.287487,26.46500000000002,53.20149999999997,14.41754999999999,5.0284999999999975,1
2022-07-14,19.795925,25.336761,21.989876,24.58999999999999,51.822999999999965,12.463150000000008,6.7780000000000085,1
2022-07-15,19.795925,24.701202,21.597147,23.731499999999965,51.30499999999999,10.604449999999991,9.394500000000013,2
2022-07-16,19.795925,24.701202,21.597147,23.66549999999997,50.26350000000002,10.621649999999994,9.847000000000014,2
2022-07-17,19.795925,25.799274,21.898235,22.292500000000008,45.73849999999999,13.903100000000002,8.954000000000013,2
2022-07-18,19.795925,25.242685,21.901718,24.812499999999996,50.506000000000014,12.536050000000003,7.26950000000001,2
2022-07-19,19.795925,25.242685,21.901718,25.072499999999994,51.926,12.520550000000005,7.094500000000011,2
2022-07-20,19.667656,26.120848,22.342789,26.716500000000007,53.19000000000002,14.755150000000004,4.244,1
2022-07-21,19.724522,25.523054,22.342789,27.612499999999986,57.83200000000001,14.413050000000013,3.6275,1
2022-07-22,19.614103,25.249954,22.217138,27.755999999999993,59.123499999999986,12.543100000000004,4.089999999999998,1
2022-07-23,19.614103,25.249954,22.217138,27.468499999999995,58.759499999999974,12.545500000000004,3.990999999999998,1
2022-07-24,19.614103,27.243063,22.677214,24.661000000000016,50.210999999999984,17.58524999999997,3.8235000000000037,1
2022-07-25,19.614103,27.184164,22.746248,24.75950000000002,49.21049999999997,17.599699999999974,3.9010000000000025,1
2022-07-26,19.614103,27.184164,22.746248,25.045000000000023,49.18399999999996,17.726199999999974,3.8665000000000025,1
2022-07-27,19.560583,27.20185,22.727043,25.46400000000002,49.59949999999995,17.641599999999972,3.613,1
2022-07-28,19.560583,27.20185,22.75766,26.00700000000001,50.60099999999997,17.802949999999974,2.747,1
2022-07-29,19.560583,27.20185,22.75766,25.953000000000017,50.57199999999996,17.77604999999997,2.691,1
2022-07-30,19.532772,27.180063,22.736773,25.92100000000003,50.363499999999966,17.784199999999966,3.3310000000000004,1
2022-07-31,19.532772,27.153961,22.736773,26.00450000000003,50.637999999999984,17.771149999999967,3.3560000000000003,1
2022-08-01,19.532772,27.153961,22.736773,26.422000000000043,50.81650000000001,17.83489999999997,3.363,1
2022-08-02,19.532772,27.153961,22.736773,26.459000000000014,50.851500000000016,17.849149999999966,3.3634999999999997,1
2022-08-03,19.54977,27.094028,22.715826,25.971500000000024,50.126500000000014,17.960249999999974,3.705500000000001,1
2022-08-04,19.618683,27.094028,22.723385,25.821000000000037,50.635999999999996,18.03659999999998,3.626500000000002,1
2022-08-05,19.618683,27.094028,22.723385,25.721500000000027,50.7305,18.03754999999998,3.645500000000002,1
2022-08-06,19.64805,27.094028,22.723385,25.557000000000034,50.784000000000006,18.053749999999983,3.6225000000000023,1
2022-08-07,19.770926,27.129625,22.718485,23.63250000000003,48.75099999999997,17.867399999999996,4.474000000000003,1
2022-08-08,19.770926,27.129625,22.758318,22.532500000000017,47.480499999999964,17.743149999999996,4.281000000000001,1
2022-08-09,19.770926,27.129625,22.758318,21.451000000000008,45.61699999999994,17.71435,4.5889999999999995,1
2022-08-10,19.749956,26.954268,22.485197,21.466499999999996,44.000499999999974,16.729550000000014,5.475000000000003,1
2022-08-11,19.621046,26.954268,22.485197,21.490999999999996,42.89899999999996,16.881250000000012,5.456000000000002,1
2022-08-12,19.621046,26.954268,22.485197,21.57649999999999,42.11199999999997,16.88080000000001,5.456000000000002,2
2022-08-13,19.565144,26.954268,22.436544,21.310999999999982,40.60599999999998,16.718950000000003,5.5855000000000015,2
2022-08-14,19.472887,26.788504,22.510406,21.645999999999972,40.73899999999999,16.540650000000014,3.1499999999999977,2
2022-08-15,19.472887,26.788504,22.510406,20.935499999999976,39.93249999999999,16.507500000000007,3.5194999999999994,2
2022-08-16,19.519802,26.788504,22.468847,20.255999999999972,38.7195,16.652500000000003,3.5404999999999984,2
2022-08-17,19.519802,26.681553,22.468847,20.19049999999998,38.29949999999999,16.965400000000002,3.331499999999999,2
2022-08-18,19.519802,26.8552,22.499369,19.055499999999988,37.883,17.324800000000018,4.269999999999999,2
2022-08-19,19.519802,26.8552,22.499369,18.523499999999995,36.474500000000006,17.38435000000002,4.290999999999998,2
2022-08-20,19.462038,26.92479,22.499369,17.58550000000001,35.178499999999985,17.523100000000014,4.139499999999998,2
2022-08-21,19.462038,26.92479,22.499369,15.753500000000017,32.54149999999999,17.557950000000016,4.426999999999999,2
2022-08-22,19.462038,26.92479,22.499369,15.15000000000001,32.11349999999999,17.587600000000016,4.647499999999998,2
2022-08-23,19.462038,26.957006,22.499369,16.345500000000012,32.84950000000003,17.453550000000007,6.416000000000001,2
2022-08-24,19.462038,26.949253,22.571888,16.669000000000015,33.116499999999995,17.684949999999994,3.7740000000000045,2
2022-08-25,19.462038,26.949253,22.571888,17.044500000000017,33.692,17.650899999999993,3.8325000000000045,2
2022-08-26,19.580606,26.944098,22.571888,16.766500000000025,33.302,17.865349999999992,3.8695000000000057,2
2022-08-27,19.580606,26.789867,22.472343,16.216000000000022,33.86849999999999,17.653049999999993,6.542000000000002,2
2022-08-28,19.538214,26.54052,22.427887,19.267,43.06850000000004,16.613850000000035,4.677999999999999,1
2022-08-29,19.538214,26.54052,22.427887,19.3515,43.34800000000005,16.67765000000004,4.766499999999999,1
2022-08-30,19.538214,26.715302,22.506405,17.94000000000002,38.16999999999999,17.407699999999995,5.825000000000001,1
2022-08-31,19.538214,26.871563,22.506405,17.117000000000022,36.018500000000024,17.62000000000001,6.3505,2
2022-09-01,19.538214,26.871563,22.506405,16.936500000000027,35.51500000000003,17.61805000000001,6.4945,2
2022-09-02,19.538214,26.871563,22.290852,16.55000000000001,35.09350000000004,17.579950000000018,7.556000000000003,2
2022-09-03,19.519833,26.48676,22.246325,19.18750000000001,43.05000000000006,16.90375000000003,7.004000000000003,1
2022-09-04,19.519833,26.564257,22.246325,19.800000000000004,44.51200000000007,16.989250000000027,6.964499999999999,1
2022-09-05,19.519833,26.564257,22.246325,20.100500000000007,45.01650000000006,16.996250000000025,6.964499999999999,1
2022-09-06,19.508917,26.564257,22.269825,21.012999999999998,45.533500000000075,16.967500000000015,7.062500000000007,1
2022-09-07,19.508131,26.68076,22.343845,20.714000000000006,41.090000000000025,17.46645000000001,7.419000000000003,1
2022-09-08,19.508131,26.68076,22.343845,21.14950000000001,41.33950000000004,17.50115000000001,7.339000000000001,1
2022-09-09,19.491371,26.886312,22.55532,21.311000000000014,41.363500000000066,17.797299999999993,5.377000000000005,1
2022-09-10,19.498032,26.846123,22.504599,20.831000000000028,40.37150000000006,17.38994999999999,7.477999999999997,1
2022-09-11,19.498032,26.846123,22.504599,20.985500000000023,41.015000000000065,17.377249999999986,7.225999999999998,1
2022-09-12,19.559479,26.659597,22.456768,21.167000000000016,42.47600000000003,17.486899999999984,8.383499999999987,1
2022-09-13,19.559479,27.041616,22.700775,22.559500000000003,43.10750000000007,18.147899999999996,4.728500000000004,1
2022-09-14,19.559479,27.331387,22.76077,21.45149999999998,42.68650000000006,18.104549999999975,5.310000000000001,1
2022-09-15,19.559479,27.331387,22.76077,20.91199999999999,41.93350000000005,18.054199999999977,4.980000000000001,1
2022-09-16,19.530758,27.330637,22.823812,21.150499999999983,42.246500000000054,18.2025,4.745000000000002,1
2022-09-17,19.554565,27.476622,22.995003,17.916499999999996,36.87050000000006,18.60480000000002,3.651000000000004,1
2022-09-18,19.554565,27.476622,22.995003,17.913499999999996,36.88300000000005,18.57965000000002,3.6620000000000035,1
2022-09-19,19.653112,27.476622,22.995003,17.938,37.009500000000045,18.514200000000017,3.650500000000004,1
2022-09-20,19.538818,27.510519,22.981539,16.586500000000004,35.62800000000002,18.309900000000006,3.7060000000000044,2
2022-09-21,19.538818,27.510519,22.981539,16.343000000000014,34.12500000000002,18.304600000000008,4.131500000000004,2
2022-09-22,19.431986,27.510519,22.93268,16.676000000000016,34.06600000000004,18.474900000000027,6.376500000000002,2
2022-09-23,19.428432,27.274263,22.753195,16.118500000000008,33.028,18.320800000000013,6.910500000000004,2
2022-09-24,19.447123,27.237469,22.753195,15.568500000000007,31.428999999999988,18.298150000000017,7.531500000000005,2
2022-09-25,19.447123,27.237469,22.753195,15.440000000000007,30.996999999999986,18.360400000000016,7.415000000000004,2
2022-09-26,19.468382,27.065601,22.753195,15.600000000000009,31.896,18.263200000000026,6.622500000000002,2
2022-09-27,19.44028,26.9775,22.667364,15.333500000000017,31.43149999999998,18.568700000000014,6.199500000000001,2
2022-09-28,19.44028,26.9775,22.667364,15.734000000000016,32.003499999999974,18.589350000000014,6.116500000000001,2
2022-09-29,19.44028,27.004326,22.692614,15.308500000000004,31.73699999999997,18.63980000000001,6.286999999999999,2
2022-09-30,19.44028,27.004326,22.692614,14.078500000000004,30.505999999999986,18.651500000000013,6.401999999999999,2
2022-10-01,19.44028,27.004326,22.692614,13.467500000000006,30.028499999999994,18.678700000000013,6.480000000000001,2
2022-10-02,19.430656,27.09014,22.74039,13.368000000000002,28.588,18.50365000000002,6.973000000000001,2
2022-10-03,19.586388,27.09014,22.848215,13.714499999999994,29.89849999999999,18.38210000000002,6.691,2
2022-10-04,19.458145,27.09014,22.6565,13.92649999999999,29.192999999999994,18.496700000000022,7.423000000000002,2
2022-10-05,19.458145,27.09014,22.6565,13.3145,28.96149999999999,18.502450000000024,7.474000000000002,2
2022-10-06,19.4305,26.85275,22.377369,14.627499999999982,32.24099999999999,17.99975000000003,5.5435000000000025,2
2022-10-07,19.447477,26.85275,22.531631,13.218499999999983,29.32450000000001,18.155700000000028,6.083000000000002,2
2022-10-08,19.447477,26.85275,22.531631,13.303499999999984,29.299500000000013,17.977800000000023,6.386000000000003,2
2022-10-09,19.447477,26.85275,22.386253,14.115499999999976,31.336,17.68860000000003,6.186500000000002,2
2022-10-10,19.447477,26.85275,22.373825,14.191499999999976,30.961000000000002,17.67420000000003,6.152500000000001,2
2022-10-11,19.447477,26.468393,22.067492,14.778999999999986,28.905500000000014,16.12090000000001,10.076500000000003,2
2022-10-12,19.447477,26.468393,22.067492,14.794499999999987,28.899000000000015,16.084300000000006,10.024500000000003,2
2022-10-13,19.443539,26.468393,22.067492,14.686499999999992,28.808500000000016,16.115750000000006,10.115000000000006,2
2022-10-14,19.34685,26.700373,22.105284,13.976499999999993,28.986000000000026,17.062500000000007,11.243499999999997,2
2022-10-15,19.34685,26.700373,22.105284,14.093999999999987,28.977500000000028,17.03345000000001,10.8795,2
2022-10-16,19.34685,26.700373,22.378801,13.656499999999985,30.01800000000003,16.947750000000003,4.804000000000001,2
2022-10-17,19.32017,26.67152,22.353212,13.530499999999984,29.636000000000017,17.12880000000001,3.7425000000000015,2
2022-10-18,19.32017,26.67152,22.353212,13.654499999999983,29.761500000000023,17.135450000000002,3.0010000000000003,2
2022-10-19,19.3829,26.753258,22.404871,13.61049999999997,29.773500000000045,16.869799999999994,4.126000000000001,2
2022-10-20,19.511082,26.75801,22.404871,14.54049999999997,30.553500000000053,17.142650000000014,4.857000000000002,2
2022-10-21,19.061275,26.75801,22.238132,13.766999999999996,29.185500000000047,17.997249999999998,4.885499999999998,2
2022-10-22,19.061275,26.75801,22.238132,13.749999999999998,29.348500000000044,18.005899999999997,4.588999999999998,2
2022-10-23,18.666706,26.75801,21.843431,14.214499999999994,30.396499999999982,18.62579999999999,5.288499999999996,2
2022-10-24,18.256222,26.394518,21.771986,15.270499999999988,30.079499999999936,16.89145,3.8280000000000016,2
2022-10-25,18.256222,26.394518,21.771986,15.180999999999994,30.10599999999993,16.913999999999998,3.7075000000000027,2
2022-10-26,18.364697,26.514807,21.821672,15.39,30.458499999999926,18.49425,3.452000000000001,2
2022-10-27,18.364697,26.553387,21.821672,15.44899999999998,31.012999999999938,18.918350000000018,3.6735000000000007,1
2022-10-28,18.364697,26.553387,21.821672,15.979499999999978,31.38249999999995,18.937800000000017,3.453500000000001,1
2022-10-29,18.503569,26.488647,21.788202,18.4195,34.379499999999936,18.690650000000005,3.07,1
2022-10-30,18.503569,26.532162,21.856445,17.774499999999996,33.54099999999996,18.53535,3.045,1
2022-10-31,18.562702,26.146671,21.718065,19.920000000000005,38.513999999999946,16.348249999999993,4.012999999999999,2
2022-11-01,18.562702,26.146671,21.718065,19.691500000000005,38.43249999999995,16.277799999999996,3.8409999999999993,1
2022-11-02,18.930742,26.1006,21.766459,18.0205,35.944499999999984,15.709550000000005,4.719499999999997,1
2022-11-03,19.00905,26.143991,21.718946,17.548,34.732499999999995,15.364349999999996,7.941999999999988,1
2022-11-04,19.00905,26.143991,21.718946,16.561499999999995,33.77549999999999,15.2957,7.868999999999988,1
2022-11-05,18.7742,25.975428,21.747282,16.368,32.53349999999998,15.315050000000019,6.806499999999993,2
2022-11-06,18.757885,26.107363,21.781813,17.09649999999998,34.05249999999998,15.771700000000008,4.061999999999998,1
2022-11-07,18.705952,24.851868,21.36346,20.880499999999984,36.07399999999998,15.21410000000002,4.468499999999998,1
2022-11-08,18.705952,24.851868,21.36346,20.748499999999986,35.205499999999994,15.159000000000022,4.459999999999997,1
2022-11-09,18.42695,24.497904,20.961044,18.85849999999998,35.71849999999999,12.1262,3.8514999999999997,2
2022-11-10,17.574501,23.197256,20.002455,17.401500000000038,33.96000000000003,7.561499999999996,5.487999999999999,1
2022-11-11,17.574501,23.197256,20.002455,18.19950000000004,34.26650000000003,7.562599999999995,5.788,2
2022-11-12,17.574501,24.110662,20.286655,17.967500000000026,34.18100000000002,11.364949999999997,6.435500000000004,2
2022-11-13,18.53998,25.416063,21.162636,16.274000000000004,31.11549999999998,13.908750000000007,5.124999999999999,2
2022-11-14,18.53998,25.416063,21.162636,16.189000000000004,31.23699999999998,13.932900000000007,4.687999999999998,2
2022-11-15,19.212124,25.45536,21.244581,12.176000000000005,26.777999999999984,13.013950000000028,12.096500000000026,2
