time,temperature_2m_min,temperature_2m_max,temperature_2m_mean,precipitation_sum,windspeed_10m_max,windgusts_10m_max,weathercode,shortwave_radiation_sum
2022-10-03,19.586388,27.09014,22.848215,5.351747,14.347217,30.518463,56.72703,18.11011
2022-10-04,19.458145,27.09014,22.6565,8.460477,14.392537,30.812395,57.586876,18.031332
2022-10-05,19.458145,27.09014,22.6565,8.460477,14.392537,30.812395,57.586876,18.031332
2022-10-06,19.4305,26.85275,22.377369,28.070076,14.26489,31.234264,58.0023,16.904224
2022-10-07,19.447477,26.85275,22.531631,11.446736,13.139034,28.678753,58.02705,17.328434
2022-10-08,19.447477,26.85275,22.531631,11.446736,13.139034,28.678753,58.02705,17.328434
2022-10-09,19.447477,26.85275,22.386253,11.511831,13.552445,29.797983,58.02705,16.888908
2022-10-10,19.447477,26.85275,22.373825,11.570554,13.272172,29.3382,58.399143,16.888908
2022-10-11,19.447477,26.468393,22.067492,15.377394,13.272172,29.3382,59.38303,16.235252
2022-10-12,19.447477,26.468393,22.067492,15.377394,13.272172,29.3382,59.38303,16.235252
2022-10-13,19.443539,26.468393,22.067492,12.939207,14.458446,30.483295,58.035183,16.235252
2022-10-14,19.34685,26.700373,22.105284,13.148816,12.734017,28.080763,58.035183,16.424292
2022-10-15,19.34685,26.700373,22.105284,13.148816,12.734017,28.080763,58.035183,16.424292
2022-10-16,19.34685,26.700373,22.378801,11.265924,12.734017,28.080763,54.751377,16.424292
2022-10-17,19.32017,26.67152,22.353212,5.0515513,13.310667,27.72418,54.951027,17.065401
2022-10-18,19.32017,26.67152,22.353212,5.0515513,13.310667,27.72418,54.951027,17.065401
2022-10-19,19.3829,26.753258,22.404871,4.7007966,13.162528,27.72418,53.801006,17.065401
2022-10-20,19.511082,26.75801,22.404871,7.7477717,13.106483,27.72418,56.66167,16.727587
2022-10-21,19.061275,26.75801,22.238132,7.7674127,13.270523,27.72418,56.66167,16.589048
2022-10-22,19.061275,26.75801,22.238132,7.7674127,13.270523,27.72418,56.66167,16.589048
2022-10-23,18.666706,26.75801,21.843431,8.425223,13.270523,28.299603,56.50817,16.844536
2022-10-24,18.256222,26.394518,21.771986,6.768545,14.846578,28.536026,54.236095,17.108297
2022-10-25,18.256222,26.394518,21.771986,6.768545,14.846578,28.536026,54.236095,17.108297
2022-10-26,18.364697,26.514807,21.821672,3.507671,14.846578,29.366787,55.11535,17.624632
2022-10-27,18.364697,26.553387,21.821672,3.118161,16.245682,32.249695,33.23101,18.285862
2022-10-28,18.364697,26.553387,21.821672,3.118161,16.245682,32.249695,33.23101,18.285862
2022-10-29,18.503569,26.488647,21.788202,3.118161,17.456486,34.086,36.368748,17.600986
2022-10-30,18.503569,26.532162,21.856445,4.111322,17.456486,34.086,45.504383,16.48354
2022-10-31,18.562702,26.146671,21.718065,4.493791,17.06214,36.695107,51.19959,15.291519
2022-11-01,18.562702,26.146671,21.718065,4.493791,17.06214,36.695107,51.19959,15.291519
2022-11-02,18.930742,26.1006,21.766459,4.3285494,17.06214,36.389847,54.485184,15.630216
2022-11-03,19.00905,26.143991,21.718946,4.561071,16.264902,30.021523,52.740055,15.316057
2022-11-04,19.00905,26.143991,21.718946,4.561071,16.264902,30.021523,52.740055,15.316057
2022-11-05,18.7742,25.975428,21.747282,6.108238,16.098513,29.613457,54.058876,13.1621685
2022-11-06,18.757885,26.107363,21.781813,3.9247062,15.948861,29.308012,51.885468,13.144125
2022-11-07,18.705952,24.851868,21.36346,3.0069675,16.09874,31.765162,47.137535,12.6957245
2022-11-08,18.705952,24.851868,21.36346,3.0069675,16.09874,31.765162,47.137535,12.6957245
2022-11-09,18.42695,24.497904,20.961044,3.3754928,16.09874,31.765162,41.34183,12.6957245
2022-11-10,17.574501,23.197256,20.002455,8.536021,15.91255,31.765162,50.909737,12.025507
2022-11-11,17.574501,23.197256,20.002455,8.536021,15.91255,31.765162,50.909737,12.025507
2022-11-12,17.574501,24.110662,20.286655,8.129595,15.91255,30.170736,50.909737,12.025507
2022-11-13,18.53998,25.416063,21.162636,11.805789,14.654031,26.164173,57.308807,12.125947
2022-11-14,18.53998,25.416063,21.162636,11.805789,14.654031,26.164173,57.308807,12.125947
2022-11-15,19.212124,25.45536,21.244581,15.71543,15.242097,27.677896,64.35643,12.130476
2022-11-16,19.232834,24.930079,21.230953,28.858507,16.96785,31.134518,64.884544,10.961704
2022-11-17,19.360346,24.377901,21.169691,38.576286,17.201458,32.2788,63.23252,10.61525
2022-11-18,19.360346,24.377901,21.169691,38.576286,17.201458,32.2788,63.23252,10.61525
2022-11-19,19.360346,24.410221,21.226452,29.53725,16.987688,31.221264,63.007244,12.010197
2022-11-20,19.222984,25.63062,21.42564,11.294485,16.987688,31.084143,59.5716,14.630609
2022-11-21,19.222984,25.63062,21.42564,11.294485,16.987688,31.084143,59.5716,14.630609
2022-11-22,18.324673,25.73489,21.349442,7.8965287,17.133072,32.23787,48.744247,15.062521
2022-11-23,18.145239,26.105581,21.39213,2.2233253,17.133072,33.458736,44.724617,15.613009
2022-11-24,18.145239,26.105581,21.39213,2.2233253,17.133072,33.458736,44.724617,15.613009
2022-11-25,18.429169,26.006706,21.39213,1.5654129,18.56759,35.895973,21.273003,15.036528
2022-11-26,18.097874,25.142056,21.106482,1.745668,19.049095,36.472157,31.437199,14.043115
2022-11-27,18.49729,23.795795,20.72153,4.2477818,19.049095,36.472157,48.322556,11.579228
2022-11-28,18.49729,23.795795,20.72153,4.2477818,19.049095,36.472157,48.322556,11.579228
2022-11-29,18.539957,24.344002,21.012535,2.7542462,18.626593,34.046432,52.163418,13.239964
2022-11-30,18.83881,24.836348,21.101198,2.7482855,18.938087,33.233574,54.86049,14.782622
2022-12-01,18.83881,24.836348,21.101198,2.7482855,18.938087,33.233574,54.86049,14.782622
2022-12-02,18.631607,25.357023,21.241983,3.205601,16.431147,29.698662,50.113617,15.000041
2022-12-03,18.295359,25.453869,21.241983,2.107633,14.313627,27.34894,48.013306,14.8680315
2022-12-04,18.27143,25.342237,21.27574,2.9254966,11.43717,27.199448,52.194103,14.731576
2022-12-05,18.27143,25.342237,21.27574,2.9254966,11.43717,27.199448,52.194103,14.731576
2022-12-06,18.235155,25.625011,21.340696,1.2420788,13.739568,27.622494,51.8435,16.224255
2022-12-07,18.043938,26.20995,21.340696,1.2420788,14.1747055,29.374462,42.05485,16.760014
2022-12-08,18.043938,26.20995,21.340696,1.2420788,14.1747055,29.374462,42.05485,16.760014
2022-12-09,18.168379,26.054882,21.296974,1.2420788,15.1511345,28.321262,48.100643,17.222155
2022-12-10,17.847765,25.687626,21.031536,1.2507979,18.062601,34.76793,33.183292,17.154873
2022-12-11,17.847765,25.687626,21.031536,1.2507979,18.062601,34.76793,33.183292,17.154873
2022-12-12,17.65619,25.39569,20.764591,0.9689971,18.207958,35.238373,33.183292,16.265821
2022-12-13,17.515495,25.327375,20.750002,1.0002767,17.492674,35.238373,34.501064,16.047014
2022-12-14,17.515495,25.0434,20.468517,1.1395472,16.787912,33.0337,25.300396,16.047014
2022-12-15,17.515495,25.0434,20.468517,1.1395472,16.787912,33.0337,25.300396,16.047014
2022-12-16,16.469595,25.012281,20.146923,0.21850742,15.025884,29.570343,9.807331,16.744
2022-12-17,16.008284,25.094116,19.939442,0.20985496,14.620007,28.449009,10.825632,18.990063
2022-12-18,16.008284,25.094116,19.939442,0.20985496,14.620007,28.449009,10.825632,18.990063
2022-12-19,14.602588,24.885153,19.286137,0.050004505,15.638689,31.308498,3.803366,20.11855
2022-12-20,14.599105,25.122969,19.238167,0.050004505,13.054958,26.062178,3.5866034,20.265749
2022-12-21,14.599105,25.122969,19.238167,0.050004505,13.054958,26.062178,3.5866034,20.265749
2022-12-22,14.056797,25.424885,19.303267,0.050004505,12.093877,22.266668,2.6935966,20.967007
2022-12-23,14.041895,25.875807,19.419199,0.050004505,12.060786,22.311155,2.4326427,20.967007
2022-12-24,14.040304,26.813662,19.701681,0.050004505,12.145446,22.988342,2.4326427,20.844654
2022-12-25,14.040304,26.813662,19.701681,0.050004505,12.145446,22.988342,2.4326427,20.844654
2022-12-26,14.626816,27.060406,20.01369,0.050004505,13.244491,23.577784,0.9794316,21.056595
2022-12-27,15.188556,26.30026,19.90963,0.09320647,14.651528,28.717587,5.9954143,20.350685
2022-12-28,15.188556,26.30026,19.90963,0.09320647,14.651528,28.717587,5.9954143,20.350685
2022-12-29,16.018942,26.11539,20.35817,0.3362494,16.787643,29.068163,5.9537654,18.755636
2022-12-30,16.570763,26.111814,20.524103,1.1369466,21.546234,39.058247,51.190296,16.830942
2022-12-31,16.570763,26.111814,20.524103,1.1369466,21.546234,39.058247,51.190296,16.830942
2023-01-01,15.640749,25.599545,20.022245,1.5255635,18.84296,36.96316,17.024832,17.300673
2023-01-02,15.640749,25.599545,20.022245,1.5255635,18.84296,36.96316,17.024832,17.300673
2023-01-03,17.720184,26.057251,21.062977,1.5255635,18.904943,36.96316,45.951954,14.502047
2023-01-04,18.148272,25.37256,20.970833,1.5255635,18.850702,36.674362,47.629402,12.617941
2023-01-05,18.148272,25.37256,20.970833,1.5255635,18.850702,36.674362,47.629402,12.617941
2023-01-06,18.809649,25.384212,20.983002,3.9827833,17.100666,33.636528,48.940838,11.7800255
2023-01-07,18.74991,25.412676,21.174389,3.444199,17.2838,33.582863,48.940838,12.566365
2023-01-08,18.74991,25.412676,21.174389,3.444199,17.2838,33.582863,48.940838,12.566365
2023-01-09,18.361801,25.538357,21.163473,0.4495447,17.2273,34.000748,39.312176,12.617268
2023-01-10,17.910963,25.538357,21.125769,0.3148207,17.467848,34.33455,16.391191,13.135529
2023-01-11,17.58863,25.525219,20.919922,0.3148207,17.467848,34.45266,18.290625,13.135529
2023-01-12,17.58863,25.525219,20.919922,0.3148207,17.467848,34.45266,18.290625,13.135529
2023-01-13,16.864904,26.61037,20.90439,0.3148207,17.960785,35.555748,15.555805,18.564398
2023-01-14,16.592106,26.61037,20.755249,0.3148207,17.667898,35.555748,16.170746,19.326532
2023-01-15,16.592106,26.61037,20.755249,0.3148207,17.667898,35.555748,16.170746,19.326532
2023-01-16,16.588686,26.734737,20.883394,0.3148207,17.16045,31.353506,8.484779,19.995298
2023-01-17,15.636514,26.76496,20.579332,0.3148207,17.16045,31.353506,12.67107,20.508509
2023-01-18,15.636514,26.76496,20.579332,0.3148207,17.16045,31.353506,12.67107,20.508509
2023-01-19,15.636514,26.76496,20.579332,0.3148207,16.16553,30.022741,13.479464,20.729626
2023-01-20,15.795318,27.735336,21.041904,0.3148207,16.118252,29.529772,4.822768,21.47137
2023-01-21,17.06822,27.76075,21.795603,0.3148207,16.118252,29.529772,4.822768,21.106445
2023-01-22,17.06822,27.76075,21.795603,0.3148207,16.118252,29.529772,4.822768,21.106445
2023-01-23,17.263197,27.731977,21.525154,0.3148207,16.523867,31.142206,4.3115873,21.9266
2023-01-24,15.908875,27.700998,20.993227,0.3148207,16.126474,30.842888,4.3115873,22.053936
2023-01-25,15.908875,27.700998,20.993227,0.3148207,16.126474,30.842888,4.3115873,22.053936
2023-01-26,15.198066,27.65648,20.843426,0.6565973,15.819916,30.454998,5.5432134,21.789534
2023-01-27,15.6283045,27.632315,20.904438,0.93227595,15.819916,30.654423,5.5432134,21.789534
2023-01-28,15.6283045,27.632315,20.904438,0.93227595,15.819916,30.654423,5.5432134,21.789534
2023-01-29,16.182865,27.813883,21.39966,0.20505051,16.153576,31.265448,5.5432134,21.554356
2023-01-30,16.207237,27.813883,21.44466,0.17494471,16.381891,32.83578,3.5819576,21.675928
2023-01-31,15.878263,27.844942,21.449629,0.17494471,17.220507,33.860615,3.5819576,22.587759
2023-02-01,15.878263,27.844942,21.449629,0.17494471,17.220507,33.860615,3.5819576,22.587759
2023-02-02,15.663833,27.71036,21.151545,0.17494471,17.216448,34.825424,3.5819576,22.587759
2023-02-03,15.511034,27.711138,21.048365,0.17494471,17.24284,34.65654,3.5819576,22.587759
2023-02-04,15.511034,27.711138,21.048365,0.17494471,17.24284,34.65654,3.5819576,22.587759
2023-02-05,14.874075,28.004122,21.108124,0.17494471,17.873169,34.78806,3.5819576,22.881384
2023-02-06,14.753152,28.029947,21.005623,0.17494471,17.873169,35.012886,3.5819576,22.881384
2023-02-07,14.78852,28.018473,20.749233,0.29419893,17.451504,36.05073,10.281158,23.290462
2023-02-08,14.78852,28.018473,20.749233,0.29419893,17.451504,36.05073,10.281158,23.290462
2023-02-09,14.356249,27.943205,20.630909,0.49998972,16.739979,36.05073,14.026094,23.290462
2023-02-10,14.0883465,28.110657,20.616676,0.2476319,16.972658,33.462128,6.6396556,23.381908
2023-02-11,14.0883465,28.110657,20.616676,0.2476319,16.972658,33.462128,6.6396556,23.381908
2023-02-12,13.956852,28.64986,20.658787,0.2476319,17.111814,33.462128,6.081843,24.072657
2023-02-13,14.146413,29.018536,20.943615,0.2476319,17.314255,31.699701,6.081843,24.125235
2023-02-14,14.146413,29.018536,20.943615,0.2476319,17.314255,31.699701,6.081843,24.125235
2023-02-15,16.176321,29.461714,21.982777,0.2476319,17.314255,31.84221,7.6045876,23.818272
2023-02-16,16.514153,29.461714,21.982777,0.2476319,17.314255,32.124847,7.6045876,23.219908
2023-02-17,16.573603,29.253456,21.839874,0.2476319,17.524221,32.642483,21.00442,22.88074
2023-02-18,16.573603,29.253456,21.839874,0.2476319,17.524221,32.642483,21.00442,22.88074
2023-02-19,16.573603,28.706833,21.59403,0.8542968,17.931574,32.642483,27.36284,22.88074
2023-02-20,16.573603,25.812256,21.062563,1.211817,18.109272,34.852272,27.36284,21.17669
2023-02-21,16.573603,25.812256,21.062563,1.211817,18.109272,34.852272,27.36284,21.17669
2023-02-22,16.589743,27.887892,21.46455,0.2175391,17.958189,34.077904,27.032354,21.647675
2023-02-23,16.516342,29.587101,22.588894,0.2175391,17.812387,33.474396,4.975995,23.494698
2023-02-24,16.516342,29.587101,22.588894,0.2175391,17.812387,33.474396,4.975995,23.494698
2023-02-25,16.490675,30.888279,23.443514,0.2175391,16.189972,32.5454,5.23864,23.42468
2023-02-26,16.735394,31.424505,23.781317,0.2175391,16.522753,32.5454,5.23864,24.399538
2023-02-27,16.764153,31.52481,24.009975,0.2175391,17.26656,34.816097,5.5465693,24.38032
2023-02-28,16.764153,31.52481,24.009975,0.2175391,17.26656,34.816097,5.5465693,24.38032
2023-03-01,16.620056,31.473127,23.976315,0.2175391,17.26656,35.016823,3.7571986,24.93389
2023-03-02,16.687252,31.473127,24.004194,0.2175391,19.330452,35.429688,3.7571986,24.738201
2023-03-03,16.687252,31.473127,24.004194,0.2175391,19.330452,35.429688,3.7571986,24.738201
2023-03-04,16.437191,31.18197,24.032257,0.2175391,18.179363,33.831497,9.535659,24.738201
2023-03-05,16.232397,31.279806,24.180605,0.29926914,16.59139,32.70881,10.8634815,24.872202
2023-03-06,17.129038,31.264114,24.285912,0.3341867,16.550154,32.834816,10.8634815,24.872202
2023-03-07,17.129038,31.264114,24.285912,0.3341867,16.550154,32.834816,10.8634815,24.872202
2023-03-08,17.419388,31.580528,24.424524,0.3303075,16.83428,32.875423,4.9189553,25.041664
2023-03-09,17.431973,31.676365,24.516804,0.3303075,18.872381,34.396782,6.186366,24.998508
2023-03-10,17.431973,31.676365,24.516804,0.3303075,18.872381,34.396782,6.186366,24.998508
2023-03-11,17.807472,31.812376,24.595743,0.27051562,18.04066,34.027157,9.097449,25.191206
2023-03-12,17.2733,31.901768,24.595743,0.27051562,17.981903,34.628796,-0.93430924,26.038689
2023-03-13,17.2733,31.901768,24.595743,0.27051562,17.981903,34.628796,-0.93430924,26.038689
2023-03-14,17.25723,31.928875,24.625238,0.2681225,18.489105,34.764843,-1.9148109,25.916342
2023-03-15,17.57487,31.928875,24.87987,0.24356873,18.23266,34.896698,-0.45813453,25.916342
2023-03-16,17.65744,32.095844,24.769863,0.32951894,17.724468,34.430485,0.20509255,25.916342
2023-03-17,17.65744,32.095844,24.769863,0.32951894,17.724468,34.430485,0.20509255,25.916342
2023-03-18,17.758993,32.334297,24.909561,0.36600283,17.724468,34.996296,0.37547958,25.700941
2023-03-19,17.71317,33.286655,25.531637,0.12396202,17.129177,33.861923,-0.2057835,25.7547
2023-03-20,17.71317,33.286655,25.531637,0.12396202,17.129177,33.861923,-0.2057835,25.7547
2023-03-21,19.024982,33.31557,25.8404,0.12396202,16.827267,33.54808,8.9494915,25.498745
2023-03-22,18.990435,33.5822,26.135649,0.12396202,16.95972,34.209267,8.714633,25.498745
2023-03-23,18.990435,33.5822,26.135649,0.12396202,16.95972,34.209267,8.714633,25.498745
2023-03-24,19.103655,33.5822,26.135649,0.12396202,18.710781,37.173687,8.714633,25.498745
2023-03-25,19.378414,34.036003,26.518644,0.12396202,19.582884,38.107273,1.4367565,24.731892
2023-03-26,19.327065,34.102898,26.633495,0.12396202,18.234524,38.107273,1.4367565,25.589947
2023-03-27,19.327065,34.102898,26.633495,0.12396202,18.234524,38.107273,1.4367565,25.589947
2023-03-28,19.590025,34.151188,26.633495,0.12396202,17.274273,36.165478,1.4367565,24.752443
2023-03-29,19.861727,34.151188,26.993597,0.40788642,16.87084,35.508255,2.2664566,24.749363
2023-03-30,19.861727,34.151188,26.993597,0.40788642,16.87084,35.508255,2.2664566,24.749363
2023-03-31,20.75136,34.28172,27.400948,0.40788642,15.861643,35.52772,2.5951428,24.644888
2023-04-01,20.664213,34.28172,27.32265,0.23062876,15.875704,35.52772,2.8751526,25.421444
2023-04-02,20.664213,34.28172,27.32265,0.23062876,15.875704,35.52772,2.8751526,25.421444
2023-04-03,20.805544,34.142582,27.280005,0.21340367,17.523914,35.381687,1.646605,23.456074
2023-04-04,20.851587,33.962112,27.280005,0.21340367,17.09086,35.500565,1.1676843,24.46841
2023-04-05,20.806124,34.093967,27.280005,0.21340367,17.390709,35.500565,8.5990505,24.46841
2023-04-06,20.806124,34.093967,27.280005,0.21340367,17.390709,35.500565,8.5990505,24.46841
2023-04-07,20.214426,34.093967,27.25069,0.21340367,17.390709,35.500565,8.950447,24.010246
2023-04-08,20.284899,33.66094,26.749289,0.35377538,17.390709,35.500565,8.950447,24.385834
2023-04-09,20.284899,33.66094,26.749289,0.35377538,17.390709,35.500565,8.950447,24.385834
2023-04-10,20.297855,33.59337,26.177708,0.35377538,17.150839,35.500565,8.950447,24.374166
2023-04-11,20.279697,33.673847,26.26378,0.07705786,16.931126,35.500565,8.773994,23.451544
2023-04-12,20.500784,33.23822,26.388733,2.4350672,16.279858,35.500565,8.773994,23.275768
2023-04-13,20.500784,33.23822,26.388733,2.4350672,16.279858,35.500565,8.773994,23.275768
2023-04-14,20.447521,31.865574,25.127634,4.503734,16.02256,34.144924,42.67747,22.184507
2023-04-15,19.948027,31.865574,25.127634,7.928576,14.483084,34.144924,42.207844,22.178083
2023-04-16,19.948027,31.865574,25.127634,7.928576,14.483084,34.144924,42.207844,22.178083
2023-04-17,20.467653,32.730606,26.035448,2.2732413,14.095026,32.819088,15.645609,22.739922
2023-04-18,20.887314,32.730606,26.035448,3.604196,13.895808,33.037594,27.921032,22.207624
2023-04-19,20.887314,32.730606,26.035448,3.604196,13.895808,33.037594,27.921032,22.207624
2023-04-20,20.887314,32.24847,25.741888,6.412258,13.895808,33.2457,36.359623,21.918472
2023-04-21,20.887314,31.911171,25.741888,6.4211707,13.409954,30.519781,43.753872,21.918472
2023-04-22,20.890026,31.911171,25.741888,6.2726717,13.650177,30.519781,42.359905,21.077755
2023-04-23,20.890026,31.911171,25.741888,6.2726717,13.650177,30.519781,42.359905,21.077755
2023-04-24,21.028116,31.832188,25.655981,9.14429,13.657901,29.08365,42.26058,21.077755
2023-04-25,21.028116,32.33019,26.074358,0.8552445,13.657901,29.08365,30.322353,22.020084
2023-04-26,21.028116,32.33019,26.074358,0.8552445,13.657901,29.08365,30.322353,22.020084
2023-04-27,21.028116,32.33019,26.114277,0.7103152,13.657901,29.08365,22.521452,22.020084
2023-04-28,21.028116,32.33019,26.144136,0.7103152,13.75076,29.359648,28.469019,22.097801
2023-04-29,21.028116,32.33019,26.144136,0.7103152,13.75076,29.359648,28.469019,22.097801
2023-04-30,20.98892,32.244965,26.158175,0.89255226,14.737413,30.68168,29.963634,21.856874
2023-05-01,20.98892,32.244965,26.15103,0.7875272,14.737413,29.94068,33.84638,21.856874
2023-05-02,21.205706,32.244965,26.358778,0.7969111,14.737413,29.613165,30.289352,22.237158
2023-05-03,21.205706,32.244965,26.358778,0.7969111,14.737413,29.613165,30.289352,22.237158
2023-05-04,21.199944,32.232796,26.39227,1.2238777,14.695063,29.556376,32.701214,22.270336
2023-05-05,21.09958,32.612915,26.764185,1.1696432,15.510336,30.837055,19.867828,22.270336
2023-05-06,21.09958,32.612915,26.764185,1.1696432,15.510336,30.837055,19.867828,22.270336
2023-05-07,21.272354,31.876678,26.385864,1.2182609,15.521569,31.899075,48.44662,21.18742
2023-05-08,21.307663,31.876678,26.237202,3.0538135,15.521569,31.899075,48.44662,21.18742
2023-05-09,21.192547,31.876678,26.222397,3.0601473,14.780884,30.311705,48.72307,21.371618
2023-05-10,21.192547,31.876678,26.222397,3.0601473,14.780884,30.311705,48.72307,21.371618
2023-05-11,21.192547,31.82784,26.09991,6.475743,15.022009,29.841507,48.72307,21.371618
2023-05-12,21.098867,30.81145,25.320953,4.064641,15.022009,29.720488,48.72307,21.37595
2023-05-13,21.098867,30.81145,25.320953,4.064641,15.022009,29.720488,48.72307,21.37595
2023-05-14,20.853071,30.81145,25.346123,4.088595,17.684284,38.857967,49.452293,21.37595
2023-05-15,20.853071,29.384691,24.170143,4.088595,17.684284,38.732723,49.452293,19.487164
2023-05-16,20.853071,29.384691,24.170143,4.088595,17.684284,38.732723,49.452293,19.487164
2023-05-17,20.818506,29.734632,24.48506,3.8005848,17.702639,38.47044,52.11727,21.089073
2023-05-18,20.818506,29.734632,24.620079,5.7343607,17.702639,38.80976,54.06295,21.089073
2023-05-19,20.7973,29.104164,24.091543,8.136771,16.784935,37.87763,58.189583,21.068531
2023-05-20,20.7973,29.104164,24.091543,8.136771,16.784935,37.87763,58.189583,21.068531
2023-05-21,20.626072,29.113462,24.057587,8.521575,16.888494,37.87763,51.10749,20.579674
2023-05-22,20.635235,29.154337,24.369646,1.4698355,16.791557,35.263924,50.722023,20.768105
2023-05-23,20.635235,29.154337,24.369646,1.4698355,16.791557,35.263924,50.722023,20.768105
2023-05-24,20.635235,29.51019,24.454428,1.3672826,18.273796,35.784756,35.144928,21.239914
2023-05-25,20.613699,29.254192,24.305326,2.5536437,18.273796,36.81031,39.61371,20.899193
2023-05-26,20.613699,29.254192,24.305326,2.5536437,18.273796,36.81031,39.61371,20.899193
2023-05-27,20.408934,29.526001,24.303158,2.3099837,18.273796,36.086685,27.006973,21.904226
2023-05-28,20.408934,30.043205,24.326334,3.6642208,17.92918,35.75181,29.45525,21.904226
2023-05-29,20.446726,30.043205,24.559748,3.069227,16.706253,35.75181,50.802467,21.904226
2023-05-30,20.446726,30.043205,24.559748,3.069227,16.706253,35.75181,50.802467,21.904226
2023-05-31,20.389755,30.292532,24.6913,6.388639,15.971764,35.478527,52.158333,21.184017
2023-06-01,20.360344,30.057505,24.400816,8.889158,15.089561,32.000324,55.77181,20.698786
2023-06-02,20.360344,30.057505,24.400816,8.889158,15.089561,32.000324,55.77181,20.698786
2023-06-03,20.360344,28.020708,23.476616,9.855532,13.919278,31.911963,53.66167,17.412401
2023-06-04,20.265217,27.66837,23.45031,7.973511,14.108859,31.094912,53.66167,17.85397
2023-06-05,20.17209,27.66837,23.45031,6.2102175,14.391487,31.094912,53.66167,19.225391
2023-06-06,20.17209,27.66837,23.45031,6.2102175,14.391487,31.094912,53.66167,19.225391
2023-06-07,20.096119,28.142939,23.599045,5.679989,16.16948,35.41087,43.55178,21.448372
2023-06-08,19.933449,28.129438,23.633373,2.956254,20.551043,42.42425,42.943203,20.75631
2023-06-09,19.933449,28.129438,23.633373,2.956254,20.551043,42.42425,42.943203,20.75631
2023-06-10,19.933449,28.129438,23.55212,2.0947456,23.818048,46.694946,45.617527,20.205643
2023-06-11,19.988514,27.567,23.326366,2.3968582,26.833488,53.359207,45.617527,16.158903
2023-06-12,19.988514,27.567,23.326366,2.3968582,26.833488,53.359207,45.617527,16.158903
2023-06-13,19.956553,26.955544,22.878077,2.3968582,28.191675,53.455704,46.74887,14.274207
2023-06-14,19.93618,26.955544,22.878077,2.4089742,27.13621,53.175186,46.74887,15.308879
2023-06-15,19.887224,27.240658,23.125332,1.9380366,27.640707,53.09331,46.59828,16.499733
2023-06-16,19.887224,27.240658,23.125332,1.9380366,27.640707,53.09331,46.59828,16.499733
2023-06-17,19.887224,27.43318,23.268196,0.9154138,27.118004,53.13819,45.550457,17.60046
2023-06-18,19.801722,27.494255,23.37118,0.9154138,27.118004,53.13819,45.550457,16.495176
2023-06-19,19.801722,27.494255,23.37118,0.9154138,27.118004,53.13819,45.550457,16.495176
2023-06-20,19.801722,28.634102,23.658937,1.020294,26.58049,51.90502,46.202904,18.186817
2023-06-21,19.801722,28.820011,23.674683,1.020294,20.297356,43.329155,46.202904,17.889986
2023-06-22,19.801722,28.820011,23.674683,1.020294,20.297356,43.329155,46.202904,17.889986
2023-06-23,19.801722,28.859581,23.674683,1.6408025,19.095146,40.78439,49.95925,18.571894
2023-06-24,19.801722,28.859581,23.743717,0.7712624,18.914864,42.366585,49.067375,20.017822
2023-06-25,19.801722,28.71299,23.688795,7.0272207,18.50068,42.817802,48.83575,19.979654
2023-06-26,19.801722,28.71299,23.688795,7.0272207,18.50068,42.817802,48.83575,19.979654
2023-06-27,19.75484,27.761814,23.688795,5.2791753,17.950508,42.39434,53.92167,16.300571
2023-06-28,19.757042,28.459106,23.759155,5.002848,15.298995,31.097769,53.606724,19.419855
2023-06-29,19.757042,28.459106,23.759155,5.002848,15.298995,31.097769,53.606724,19.419855
2023-06-30,20.056707,28.581066,23.784136,5.457857,15.15173,31.097769,53.606724,19.213278
2023-07-01,20.056707,28.608953,23.784136,6.5838504,16.35183,33.3519,53.847546,19.293184
2023-07-02,20.056707,28.608953,23.784136,6.5838504,16.35183,33.3519,53.847546,19.293184
2023-07-03,19.92112,28.542116,23.443264,6.5838504,16.841558,35.160706,56.978058,17.755089
2023-07-04,19.92112,28.38824,23.443264,9.799258,17.4386,36.24957,57.563118,17.775213
2023-07-05,19.869873,28.38824,23.37986,5.251936,17.780062,37.0848,56.66579,17.644985
2023-07-06,19.869873,28.38824,23.37986,5.251936,17.780062,37.0848,56.66579,17.644985
2023-07-07,19.849287,27.518448,22.803043,7.4001966,18.181116,37.0848,56.39302,16.838179
2023-07-08,19.82494,27.518448,22.803043,5.699567,18.197805,37.0848,56.39302,15.220605
2023-07-09,19.82494,27.518448,22.803043,5.699567,18.197805,37.0848,56.39302,15.220605
2023-07-10,19.795925,26.635683,22.287487,5.857381,21.733562,45.64725,55.878174,13.618649
2023-07-11,19.795925,26.719503,22.287487,5.692726,24.766203,50.65443,56.322147,13.618649
2023-07-12,19.795925,26.719503,22.287487,3.295227,24.27793,51.21231,54.65811,14.394136
2023-07-13,19.795925,26.719503,22.287487,3.295227,24.27793,51.21231,54.65811,14.394136
2023-07-14,19.795925,25.336761,21.989876,8.904782,23.354872,49.836403,55.039783,13.189081
2023-07-15,19.795925,24.701202,21.597147,13.539281,23.644924,49.836403,57.499435,13.189081
2023-07-16,19.795925,24.701202,21.597147,13.539281,23.644924,49.836403,57.499435,13.189081
2023-07-17,19.795925,25.799274,21.898235,12.425921,23.644924,48.388298,57.180714,13.661968
2023-07-18,19.795925,25.242685,21.901718,6.5269914,24.065582,48.67339,56.50025,13.664289
2023-07-19,19.795925,25.242685,21.901718,6.5269914,24.065582,48.67339,56.50025,13.664289
